Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,
18,Devon County Council,19/01/2011,CFADDAY18976549,REDACTED UNDER DP ACT,740.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976550,REDACTED UNDER DP ACT,572.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976551,REDACTED UNDER DP ACT,698.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976553,REDACTED UNDER DP ACT,660.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976554,REDACTED UNDER DP ACT,594.94,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976555,REDACTED UNDER DP ACT,720.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976556,REDACTED UNDER DP ACT,900.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976557,REDACTED UNDER DP ACT,510.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976558,REDACTED UNDER DP ACT,900.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976559,REDACTED UNDER DP ACT,930.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976560,REDACTED UNDER DP ACT,540.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976561,REDACTED UNDER DP ACT,1290.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976562,REDACTED UNDER DP ACT,930.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976563,REDACTED UNDER DP ACT,540.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976564,REDACTED UNDER DP ACT,600.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976565,REDACTED UNDER DP ACT,1180.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976566,REDACTED UNDER DP ACT,934.50,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976567,REDACTED UNDER DP ACT,1127.70,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976568,REDACTED UNDER DP ACT,840.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976569,REDACTED UNDER DP ACT,840.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976570,REDACTED UNDER DP ACT,600.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,19/01/2011,CFADDAY18976571,REDACTED UNDER DP ACT,1680.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFADDAY18976903,REDACTED UNDER DP ACT,540.00,LARKSTONE SUPPORTED LIVING,198291,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADRES19020733,REDACTED UNDER DP ACT,6601.40,LAS FLORES,237864,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021400,REDACTED UNDER DP ACT,6601.40,LAS FLORES,237864,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,10/01/2011,EXCHEQ19296540,824404,1019.70,LASERTECH UK LIMITED,77876,483716423,Children & Younger Persons,Consumable Materials,4149,
18,Devon County Council,26/01/2011,EXCHEQ19304499,4ICT000036,619.00,LAUNCESTON COLLEGE,43056,132746770,Children & Younger Persons,Hsw Act Equipment - all costs,4104,
18,Devon County Council,12/01/2011,CYPIHRES19124732,RB/I417112,488.00,LAUNDRY F M LTD(RB/1 INVS ONLY),209612,566894869,Children & Younger Persons,Cleaning / Domestic / Cooking Equipment,4122,
18,Devon County Council,20/01/2011,HQ19464228,A/44/53/144,810.90,LAWGUIDE LTD,22716,,"Environment, Economy & Culture",Publications,6105,
18,Devon County Council,12/01/2011,CFADRES19020395,REDACTED UNDER DP ACT,7885.26,LAWNS THE,90648,918307815,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021065,REDACTED UNDER DP ACT,7885.26,LAWNS THE,90648,918307815,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,13/01/2011,LDP19659649,18/12/10,1200.00,LAWRENCE,229650,,Children & Younger Persons,Consultancy / Professional Fees,4839,
18,Devon County Council,12/01/2011,CFADRES19020485,REDACTED UNDER DP ACT,8783.86,LAWRENCE HOUSE,117551,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021154,REDACTED UNDER DP ACT,8269.62,LAWRENCE HOUSE,117551,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,CFADRES19020687,REDACTED UNDER DP ACT,4759.42,LE CHALET,221825,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021355,REDACTED UNDER DP ACT,4759.42,LE CHALET,221825,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,24/01/2011,CYPCENT19113840,11/S 27,790.00,LEA CAN 14+ LTD,108202,,Children & Younger Persons,Misc Other,8199,
18,Devon County Council,26/01/2011,CFADDOM18991863,REDACTED UNDER DP ACT,13193.95,LEAN ON ME COMMUNITY CARE SERVS,244405,,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,06/01/2011,EARLYRS19193303,EYP0000017346,9783.68,LEAPFROGS TRUST,44014,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,20/01/2011,EARLYRS19193691,Aut Depri 50017,1335.00,LEAPFROGS TRUST,44014,,Children & Younger Persons,Pur Dom Care-Client/Carer Supp,7340,
18,Devon County Council,04/01/2011,CFCLEAV19066546,REDACTED UNDER DP ACT,1042.22,LEAVING CARE COMPANY THE,232192,887761067,Children & Younger Persons,Cl-Supported Accom-Rel Child,7383,
18,Devon County Council,11/01/2011,CFCLEAV19066808,REDACTED UNDER DP ACT,1042.22,LEAVING CARE COMPANY THE,232192,887761067,Children & Younger Persons,Cl-Supported Accom-Rel Child,7383,
18,Devon County Council,18/01/2011,CFCLEAV19067073,REDACTED UNDER DP ACT,1042.22,LEAVING CARE COMPANY THE,232192,887761067,Children & Younger Persons,Cl-Supported Accom-Rel Child,7383,
18,Devon County Council,25/01/2011,CFCLEAV19067342,REDACTED UNDER DP ACT,1042.22,LEAVING CARE COMPANY THE,232192,887761067,Children & Younger Persons,Cl-Supported Accom-Rel Child,7383,
18,Devon County Council,12/01/2011,CFADRES19020603,REDACTED UNDER DP ACT,7433.73,LEAZE COURT RESIDENTIAL HOME,186632,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021272,REDACTED UNDER DP ACT,8519.56,LEAZE COURT RESIDENTIAL HOME,186632,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,EXCHEQ19297712,OP/1025643,2200.00,LECKEY JAMES DESIGN LTD,76095,366407149,Children & Younger Persons,Consumable Materials,4149,
18,Devon County Council,04/01/2011,CYPSWLOC19142090,CS102/3792,1631.00,LEE,233687,,Children & Younger Persons,Cl-Fin Supp-Former Rel-Educ,7386,
18,Devon County Council,07/01/2011,EXCHEQ19296166,1512011,1500.00,LEE HOME & GARDEN,247674,,Children & Younger Persons,Capital Building Works,8321,
18,Devon County Council,17/01/2011,EXCHEQ19300757,83,765.96,LEE J LTD,271953,932599686,Children & Younger Persons,Capital Fees,8322,
18,Devon County Council,06/01/2011,EARLYRS19193304,EYP0000017347,1606.28,LEE MILL PRE-SCHOOL PLAYGROUP,50260,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,12/01/2011,CFADRES19020412,REDACTED UNDER DP ACT,2342.52,LEET/A HARDWICK VIEW A/C A,90849,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19021083,REDACTED UNDER DP ACT,2342.52,LEET/A HARDWICK VIEW A/C A,90849,,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,10/01/2011,EXCHEQ19297040,01131,660.00,LEISURE CONNECTION LTD,173219,600346489,Children & Younger Persons,Educational Visits,8182,
18,Devon County Council,05/01/2011,EXTFUND19394391,SI-000014,2970.00,LEISURE EAST DEVON LTD,189440,,Children & Younger Persons,Direct Payment,7970,
18,Devon County Council,10/01/2011,EXCHEQ19297046,80001522,622.75,LEISURE EAST DEVON LTD,189440,,Children & Younger Persons,Educational Visits,8182,
18,Devon County Council,12/01/2011,EXCHEQ19298097,80001528,570.00,LEISURE EAST DEVON LTD,189440,,Children & Younger Persons,Misc Other,8199,
18,Devon County Council,04/01/2011,CYPNMLOC19133186,RINVTP/00167777,360202.25,LEONARD CHESHIRE (N A C),169760,899322375,Children & Younger Persons,Childcare Residential - Independent,7701,
18,Devon County Council,04/01/2011,FNEXMHLD17246721,RECRN/00000001,-6882.22,LEONARD CHESHIRE (N A C),169760,899322375,Adult & Community Services,Day Care Spot,7001,
18,Devon County Council,12/01/2011,CFADRES19020428,REDACTED UNDER DP ACT,3175.40,LEONARD CHESHIRE FNDT N W REGION,91676,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,26/01/2011,CFADRES19021098,REDACTED UNDER DP ACT,3175.45,LEONARD CHESHIRE FNDT N W REGION,91676,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,12/01/2011,CFADDAY18976051,REDACTED UNDER DP ACT,660.00,LEONARD CHESHIRE FOUND S W REGIO,88647,899322375,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976055,REDACTED UNDER DP ACT,660.00,LEONARD CHESHIRE FOUND S W REGIO,88647,899322375,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADRES19020203,REDACTED UNDER DP ACT,20085.52,LEONARD CHESHIRE FOUND S W REGIO,88647,899322375,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,26/01/2011,CFADRES19020874,REDACTED UNDER DP ACT,20085.52,LEONARD CHESHIRE FOUND S W REGIO,88647,899322375,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,12/01/2011,CFADRES19020427,REDACTED UNDER DP ACT,900.00,LEONARD CHESHIRE NORTH DEVON,91347,646140453,Adult & Community Services,Residential Care Spot,7401,
18,Devon County Council,17/01/2011,EXCHEQ19299988,11047681,689.70,LETTS AND LONSDALE,203865,259639706,Children & Younger Persons,Books (Incl Sheet Music,4207,
18,Devon County Council,06/01/2011,EARLYRS19193305,EYP0000017348,1285.02,LEW TRENCHARD PRE-SCHOOL GROUP,66950,,Children & Younger Persons,Payment To Voluntary Providers,7341,
18,Devon County Council,26/01/2011,CFSUPP19103120,REDACTED UNDER DP ACT,4629.76,LEWIS,120578,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,25/01/2011,EXCHEQ19304126,19232870,992.65,LEWIS JOHN PLC,273089,,Children & Younger Persons,Capital Ict Equipment,8330,
18,Devon County Council,18/01/2011,EXCHEQ19298658,3739,515.72,LEWIS R J PLUMBING & HEATING,75059,,Children & Younger Persons,Hsw Act Equipment - all costs,4104,
18,Devon County Council,10/01/2011,TRCC17252525,XMCR069300,-2541.35,LEX AUTOLEASE LTD,98741,244155576,"Environment, Economy & Culture",Contract Hire - Flt,5652,
18,Devon County Council,07/01/2011,HQ19466160,SG0X53914,870.00,LEXISNEXIS UK,153602,730859520,"Environment, Economy & Culture",Publications,6105,
18,Devon County Council,12/01/2011,CFADRES19020772,REDACTED UNDER DP ACT,891.10,LEYCROFT CARE CENTRE,255390,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,26/01/2011,CFADRES19021438,REDACTED UNDER DP ACT,1580.24,LEYCROFT CARE CENTRE,255390,,Adult & Community Services,Nursing Care Spot,7501,
18,Devon County Council,21/01/2011,CORONERS19111525,IDC301HMCS/1037,942.32,LIBERATA UK LTD,272689,,Chief Executives,Hire / Rent of Rooms / Premises,3692,
18,Devon County Council,17/01/2011,GALAXY19444712,0000163876,1059.99,LIBRARY MULTIMEDIA SUPP LTD/VHS,215831,,Adult & Community Services,Books Education,4270,
18,Devon County Council,21/01/2011,GALAXY19444850,0000174493,1638.71,LIBRARY MULTIMEDIA SUPP LTD/VHS,215831,,Adult & Community Services,Books Education,4270,
18,Devon County Council,26/01/2011,GALAXY19445047,0000180007,474.67,LIBRARY MULTIMEDIA SUPP LTD/VHS,215831,,Adult & Community Services,Books Education,4270,
18,Devon County Council,26/01/2011,GALAXY19445062,0000180014,642.16,LIBRARY MULTIMEDIA SUPP LTD/VHS,215831,,Adult & Community Services,Books Education,4270,
18,Devon County Council,19/01/2011,CFSPOT19101071,REDACTED UNDER DP ACT,878.24,LIFEWAYS COMM CARE,120557,,Adult & Community Services,Spot Purchases,7758,
18,Devon County Council,19/01/2011,CFSPOT19101073,REDACTED UNDER DP ACT,878.24,LIFEWAYS COMM CARE,120557,,Adult & Community Services,Spot Purchases,7758,
18,Devon County Council,19/01/2011,CFSPOT19101079,REDACTED UNDER DP ACT,878.24,LIFEWAYS COMM CARE,120557,,Adult & Community Services,Spot Purchases,7758,
18,Devon County Council,20/01/2011,FNEXMHLD19431640,D140001285,2615.68,LIFEWAYS COMM CARE,120557,,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFSPOT19101089,REDACTED UNDER DP ACT,878.24,LIFEWAYS COMM CARE,120557,,Adult & Community Services,Spot Purchases,7758,
18,Devon County Council,26/01/2011,CFSUPP19103110,REDACTED UNDER DP ACT,52344.12,LIFEWAYS COMM CARE,120557,,Adult & Community Services,Accomodation Based Services,7751,
18,Devon County Council,10/01/2011,CFADDAY18975800,REDACTED UNDER DP ACT,1040.76,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975801,REDACTED UNDER DP ACT,1687.92,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975802,REDACTED UNDER DP ACT,2590.60,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976080,REDACTED UNDER DP ACT,2117.80,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976081,REDACTED UNDER DP ACT,1784.64,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976082,REDACTED UNDER DP ACT,3318.60,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976083,REDACTED UNDER DP ACT,2393.00,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976084,REDACTED UNDER DP ACT,2331.68,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976085,REDACTED UNDER DP ACT,2985.48,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDAY18976086,REDACTED UNDER DP ACT,2522.28,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,12/01/2011,CFADDOM18990713,REDACTED UNDER DP ACT,1342.54,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Dom Care Spot,7201,
18,Devon County Council,19/01/2011,CFADDAY18976483,REDACTED UNDER DP ACT,2522.28,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFADDAY18976805,REDACTED UNDER DP ACT,2117.80,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFADDAY18976806,REDACTED UNDER DP ACT,1338.48,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFADDAY18976807,REDACTED UNDER DP ACT,3318.60,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFADDAY18976808,REDACTED UNDER DP ACT,2393.00,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFADDAY18976809,REDACTED UNDER DP ACT,2331.68,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,26/01/2011,CFADDAY18976810,REDACTED UNDER DP ACT,2985.48,LIFEWAYS COMMUNITY CARE LTD,90003,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975845,REDACTED UNDER DP ACT,2162.20,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975848,REDACTED UNDER DP ACT,1099.80,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975849,REDACTED UNDER DP ACT,2613.48,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975850,REDACTED UNDER DP ACT,1182.16,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975851,REDACTED UNDER DP ACT,3923.08,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,774168208,Adult & Community Services,Individualised Support,7640,
18,Devon County Council,10/01/2011,CFADDAY18975852,REDACTED UNDER DP ACT,1176.72,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,774168208,Adult & Community Services,Individualised Support,7640,
